-11,0
-11,0
-18,0
-12,0
-2,0
-9,0
-17,0
-10,0
-8,0
-13,0
-7,0
-4,0
-9,0
-4,0
-4,0
-7,0
0,0
-3,0
-10,0
-10,0
-9,0
-5,0
-7,0
-13,0
-4,0
2,0
-7,0
-7,0
1,0
2,0
-4,0
-5,0
5,0
6,0
-5,0
-3,0
5,0
3,0
-6,0
-3,0
6,0
2,0
-1,0
1,0
-3,0
-1,0
-2,0
-6,0
2,0
1,0
-5,0
-2,0
2,0
2,0
-6,0
-5,0
10,0
9,0
0,0
4,0
9,0
7,0
-1,0
-3,0
5,0
6,0
2,0
9,0
9,0
1,0
1,0
-3,0
1,0
11,0
4,0
3,0
13,0
9,0
-1,0
6,0
12,0
6,0
4,0
9,0
9,0
8,0
7,0
5,0
8,0
12,0
11,0
4,0
8,0
13,0
8,0
5,0
8,0
8,0
7,0
10,0
13,0
14,0
7,0
1,0
14,0
18,0
1,0
3,0
16,0
12,0
0,0
2,0
15,0
19,0
16,0
13,0
10,0
8,0
6,0
8,0
10,0
12,0
16,0
14,0
14,0
15,0
12,0
15,0
18,0
18,0
15,0
10,0
15,0
19,0
11,0
11,0
15,0
11,0
6,0
9,0
24,0
23,0
13,0
16,0
20,0
19,0
14,0
13,0
19,0
12,0
8,0
16,0
20,0
20,0
17,0
17,0
19,0
21,0
16,0
16,0
23,0
17,0
18,0
24,0
12,0
12,0
21,0
14,0
14,0
16,0
21,0
2,0
22,0
61,0
-44,0
-5,0
97,0
-26,0
-22,0
48,0
10,0
5,0
6,0
11,0
20,0
12,0
9,0
8,0
67,0
72,0
-20,0
113,0
-19,0
66,0
1479,0
2360,0
2062,0
2003,0
2024,0
1890,0
1797,0
1718,0
1604,0
1493,0
1408,0
1298,0
1174,0
1081,0
991,0
863,0
746,0
656,0
548,0
428,0
330,0
232,0
115,0
5,0
-105,0
-215,0
-308,0
-415,0
-527,0
-622,0
-724,0
-832,0
-932,0
-1027,0
-1126,0
-1219,0
-1308,0
-1413,0
-1506,0
-1588,0
-1688,0
-1774,0
-1843,0
-1930,0
-2018,0
-2096,0
-2170,0
-2242,0
-2311,0
-2382,0
-2456,0
-2522,0
-2583,0
-2647,0
-2704,0
-2756,0
-2811,0
-2858,0
-2903,0
-2952,0
-2991,0
-3030,0
-3067,0
-3093,0
-3125,0
-3151,0
-3175,0
-3202,0
-3215,0
-3228,0
-3240,0
-3246,0
-3257,0
-3261,0
-3254,0
-3250,0
-3247,0
-3241,0
-3227,0
-3207,0
-3190,0
-3171,0
-3144,0
-3117,0
-3091,0
-3061,0
-3021,0
-2981,0
-2939,0
-2896,0
-2849,0
-2793,0
-2743,0
-2699,0
-2637,0
-2567,0
-2510,0
-2449,0
-2378,0
-2311,0
-2242,0
-2171,0
-2097,0
-2013,0
-1932,0
-1857,0
-1771,0
-1679,0
-1601,0
-1509,0
-1410,0
-1339,0
-1249,0
-1140,0
-1054,0
-951,0
-848,0
-766,0
-673,0
-559,0
-458,0
-368,0
-254,0
-156,0
-65,0
48,0
150,0
246,0
349,0
448,0
551,0
658,0
762,0
856,0
954,0
1066,0
1164,0
1250,0
1351,0
1452,0
1540,0
1632,0
1733,0
1821,0
1901,0
1994,0
2091,0
2172,0
2246,0
2334,0
2424,0
2498,0
2569,0
2640,0
2715,0
2793,0
2854,0
2921,0
2990,0
3046,0
3108,0
3158,0
3210,0
3272,0
3319,0
3352,0
3399,0
3454,0
3483,0
3506,0
3548,0
3585,0
3605,0
3623,0
3650,0
3667,0
3672,0
3687,0
3696,0
3702,0
3703,0
3697,0
3701,0
3702,0
3691,0
3673,0
3659,0
3644,0
3618,0
3596,0
3569,0
3534,0
3504,0
3474,0
3436,0
3387,0
3339,0
3297,0
3251,0
3198,0
3138,0
3080,0
3024,0
2961,0
2894,0
2828,0
2761,0
2685,0
2611,0
2544,0
2468,0
2386,0
2301,0
2211,0
2130,0
2049,0
1952,0
1859,0
1779,0
1688,0
1584,0
1488,0
1399,0
1303,0
1203,0
1105,0
1003,0
900,0
799,0
692,0
590,0
495,0
389,0
278,0
178,0
83,0
-20,0
-134,0
-238,0
-333,0
-437,0
-546,0
-644,0
-737,0
-841,0
-948,0
-1043,0
-1131,0
-1231,0
-1331,0
-1419,0
-1506,0
-1596,0
-1699,0
-1793,0
-1865,0
-1953,0
-2044,0
-2115,0
-2190,0
-2273,0
-2356,0
-2426,0
-2487,0
-2568,0
-2645,0
-2696,0
-2754,0
-2817,0
-2873,0
-2929,0
-2977,0
-3025,0
-3078,0
-3119,0
-3153,0
-3190,0
-3232,0
-3268,0
-3292,0
-3318,0
-3348,0
-3368,0
-3381,0
-3401,0
-3417,0
-3417,0
-3418,0
-3423,0
-3424,0
-3418,0
-3412,0
-3411,0
-3403,0
-3377,0
-3350,0
-3339,0
-3317,0
-3285,0
-3259,0
-3226,0
-3187,0
-3147,0
-3106,0
-3068,0
-3024,0
-2970,0
-2917,0
-2864,0
-2805,0
-2746,0
-2686,0
-2622,0
-2556,0
-2485,0
-2410,0
-2338,0
-2267,0
-2190,0
-2107,0
-2028,0
-1947,0
-1857,0
-1768,0
-1680,0
-1591,0
-1498,0
-1405,0
-1318,0
-1226,0
-1126,0
-1024,0
-928,0
-834,0
-730,0
-626,0
-530,0
-429,0
-321,0
-219,0
-120,0
-17,0
91,0
199,0
292,0
390,0
502,0
605,0
703,0
804,0
906,0
1007,0
1103,0
1199,0
1297,0
1396,0
1489,0
1579,0
1674,0
1771,0
1860,0
1945,0
2033,0
2117,0
2201,0
2287,0
2370,0
2449,0
2523,0
2591,0
2663,0
2736,0
2807,0
2869,0
2928,0
2993,0
3047,0
3094,0
3154,0
3209,0
3255,0
3301,0
3345,0
3385,0
3423,0
3458,0
3489,0
3515,0
3533,0
3558,0
3587,0
3599,0
3612,0
3623,0
3629,0
3638,0
3639,0
3636,0
3631,0
3626,0
3618,0
3599,0
3580,0
3566,0
3544,0
3517,0
3494,0
3463,0
3428,0
3383,0
3339,0
3308,0
3267,0
3205,0
3156,0
3114,0
3050,0
2984,0
2936,0
2876,0
2806,0
2738,0
2665,0
2596,0
2525,0
2444,0
2369,0
2293,0
2207,0
2120,0
2036,0
1953,0
1866,0
1775,0
1683,0
1585,0
1490,0
1398,0
1298,0
1205,0
1109,0
999,0
901,0
813,0
703,0
598,0
509,0
394,0
284,0
188,0
80,0
-18,0
-115,0
-225,0
-330,0
-419,0
-522,0
-641,0
-738,0
-829,0
-938,0
-1040,0
-1133,0
-1231,0
-1323,0
-1415,0
-1513,0
-1604,0
-1690,0
-1786,0
-1872,0
-1947,0
-2034,0
-2123,0
-2201,0
-2272,0
-2350,0
-2435,0
-2504,0
-2564,0
-2638,0
-2709,0
-2768,0
-2828,0
-2884,0
-2939,0
-2997,0
-3044,0
-3091,0
-3140,0
-3178,0
-3216,0
-3254,0
-3282,0
-3308,0
-3343,0
-3373,0
-3396,0
-3414,0
-3426,0
-3438,0
-3457,0
-3458,0
-3456,0
-3467,0
-3462,0
-3452,0
-3446,0
-3435,0
-3423,0
-3408,0
-3388,0
-3366,0
-3345,0
-3321,0
-3281,0
-3239,0
-3216,0
-3182,0
-3125,0
-3077,0
-3036,0
-2984,0
-2926,0
-2876,0
-2817,0
-2754,0
-2692,0
-2623,0
-2559,0
-2494,0
-2416,0
-2341,0
-2270,0
-2187,0
-2107,0
-2028,0
-1940,0
-1852,0
-1759,0
-1669,0
-1584,0
-1494,0
-1396,0
-1302,0
-1213,0
-1115,0
-1016,0
-916,0
-815,0
-720,0
-616,0
-516,0
-422,0
-315,0
-207,0
-105,0
-4,0
98,0
206,0
310,0
404,0
509,0
619,0
717,0
813,0
918,0
1018,0
1114,0
1210,0
1309,0
1412,0
1508,0
1591,0
1681,0
1780,0
1874,0
1960,0
2042,0
2128,0
2216,0
2290,0
2366,0
2449,0
2524,0
2596,0
2672,0
2745,0
2798,0
2862,0
2933,0
2982,0
3044,0
3109,0
3150,0
3199,0
3262,0
3299,0
3326,0
3377,0
3413,0
3432,0
3473,0
3506,0
3521,0
3540,0
3560,0
3574,0
3587,0
3601,0
3604,0
3605,0
3611,0
3606,0
3597,0
3595,0
3587,0
3567,0
3548,0
3532,0
3512,0
3479,0
3440,0
3413,0
3384,0
3340,0
3299,0
3260,0
3214,0
3156,0
3104,0
3061,0
3003,0
2940,0
2883,0
2825,0
2752,0
2679,0
2619,0
2543,0
2466,0
2396,0
2311,0
2225,0
2148,0
2063,0
1970,0
1884,0
1801,0
1708,0
1614,0
1524,0
1426,0
1330,0
1237,0
1137,0
1036,0
937,0
844,0
743,0
637,0
532,0
422,0
325,0
234,0
120,0
14,0
-77,0
-183,0
-294,0
-390,0
-490,0
-597,0
-698,0
-801,0
-898,0
-991,0
-1091,0
-1193,0
-1290,0
-1380,0
-1474,0
-1570,0
-1656,0
-1744,0
-1838,0
-1924,0
-2007,0
-2095,0
-2178,0
-2251,0
-2325,0
-2406,0
-2482,0
-2549,0
-2615,0
-2683,0
-2748,0
-2809,0
-2870,0
-2930,0
-2987,0
-3038,0
-3085,0
-3133,0
-3173,0
-3210,0
-3249,0
-3286,0
-3324,0
-3354,0
-3372,0
-3393,0
-3419,0
-3445,0
-3455,0
-3461,0
-3480,0
-3487,0
-3481,0
-3481,0
-3484,0
-3480,0
-3464,0
-3451,0
-3441,0
-3421,0
-3400,0
-3375,0
-3338,0
-3312,0
-3288,0
-3246,0
-3211,0
-3175,0
-3121,0
-3072,0
-3030,0
-2983,0
-2924,0
-2863,0
-2814,0
-2752,0
-2679,0
-2616,0
-2553,0
-2488,0
-2412,0
-2325,0
-2254,0
-2178,0
-2089,0
-2006,0
-1925,0
-1843,0
-1750,0
-1663,0
-1573,0
-1471,0
-1381,0
-1290,0
-1192,0
-1094,0
-994,0
-893,0
-798,0
-702,0
-600,0
-495,0
-397,0
-299,0
-185,0
-79,0
17,0
123,0
228,0
330,0
434,0
531,0
630,0
737,0
836,0
930,0
1033,0
1137,0
1233,0
1323,0
1420,0
1523,0
1611,0
1696,0
1792,0
1880,0
1967,0
2057,0
2142,0
2224,0
2300,0
2379,0
2457,0
2533,0
2606,0
2673,0
2747,0
2810,0
2865,0
2929,0
2988,0
3046,0
3103,0
3149,0
3195,0
3250,0
3289,0
3320,0
3365,0
3403,0
3428,0
3456,0
3486,0
3508,0
3522,0
3540,0
3561,0
3568,0
3570,0
3583,0
3585,0
3580,0
3578,0
3569,0
3560,0
3552,0
3531,0
3507,0
3492,0
3473,0
3437,0
3405,0
3383,0
3344,0
3299,0
3262,0
3213,0
3168,0
3125,0
3068,0
3009,0
2952,0
2893,0
2831,0
2764,0
2703,0
2636,0
2555,0
2480,0
2413,0
2328,0
2239,0
2166,0
2088,0
1999,0
1914,0
1828,0
1739,0
1642,0
1541,0
1457,0
1367,0
1261,0
1165,0
1070,0
967,0
866,0
767,0
667,0
566,0
463,0
360,0
256,0
152,0
50,0
-54,0
-156,0
-256,0
-358,0
-468,0
-571,0
-666,0
-772,0
-875,0
-970,0
-1064,0
-1159,0
-1264,0
-1358,0
-1443,0
-1545,0
-1645,0
-1730,0
-1813,0
-1901,0
-1991,0
-2075,0
-2153,0
-2236,0
-2321,0
-2393,0
-2462,0
-2542,0
-2616,0
-2676,0
-2740,0
-2809,0
-2867,0
-2919,0
-2979,0
-3038,0
-3085,0
-3129,0
-3172,0
-3222,0
-3272,0
-3299,0
-3335,0
-3374,0
-3389,0
-3421,0
-3447,0
